lat,long
33.11649,-107.9101
33.11676,-107.91006
33.11669,-107.9097
33.1165,-107.90895
33.11666,-107.90835
33.11688,-107.90754
33.11732,-107.90688
33.11749,-107.90607
33.11758,-107.90523
33.11788,-107.90447
33.11835,-107.90385
33.11891,-107.90331
33.11947,-107.90278
33.12,-107.90222
33.12059,-107.90181
33.12117,-107.90134
33.1217,-107.90085
33.12235,-107.9005
33.12286,-107.89995
33.12306,-107.89938
33.12314,-107.89854
33.12339,-107.89832
33.12398,-107.89833
33.12462,-107.8987
33.12457,-107.8984
33.12416,-107.89773
33.12468,-107.89802
33.12534,-107.89836
33.12511,-107.89799
33.12536,-107.89784
33.12512,-107.89737
33.12548,-107.89703
33.12575,-107.89632
33.12614,-107.89562
33.12676,-107.89522
33.12698,-107.89466
33.12713,-107.89392
33.12701,-107.89308
33.12744,-107.89309
33.12756,-107.89236
33.12742,-107.89153
33.12745,-107.89069
33.12735,-107.88985
33.12741,-107.88901
33.12783,-107.88832
33.12823,-107.88764
33.12855,-107.88694
33.12911,-107.88647
33.12933,-107.88567
33.12991,-107.88516
33.1304,-107.88458
33.13068,-107.88385
33.13111,-107.88316
33.1313,-107.88237
33.13144,-107.88159
33.13184,-107.88088
33.13227,-107.8802
33.13275,-107.87972
33.13335,-107.87932
33.13406,-107.87921
33.13469,-107.8795
33.13504,-107.88024
33.13523,-107.88105
33.13553,-107.8804
33.13548,-107.87957
33.13534,-107.87875
33.13507,-107.87796
33.13548,-107.87733
33.13614,-107.87698
33.13656,-107.87636
33.13698,-107.87566
33.13738,-107.87499
33.13764,-107.87424
33.13772,-107.87343
33.13796,-107.87263
33.13852,-107.87216
33.13918,-107.8719
33.13964,-107.87129
33.13988,-107.8705
33.13999,-107.86965
33.14031,-107.86891
33.14084,-107.86835
33.14135,-107.86776
33.14158,-107.86698
33.14181,-107.86617
33.14214,-107.86542
33.14228,-107.86461
33.14188,-107.86392
33.14173,-107.86309
33.14167,-107.86224
33.14193,-107.86145
33.14244,-107.86085
33.14211,-107.8602
33.14235,-107.86005
33.1423,-107.85971
33.14255,-107.85963
33.14273,-107.85922
33.14274,-107.85867
33.1426,-107.8581
33.14279,-107.8576
33.14339,-107.85713
33.14397,-107.85662
33.14463,-107.85634
33.14529,-107.85609
33.14599,-107.85605
33.1466,-107.8565
33.14728,-107.85675
33.14797,-107.85696
33.14862,-107.8566
33.14918,-107.85607
33.14978,-107.85563
33.15046,-107.85555
33.15115,-107.85535
33.15164,-107.85535
33.15177,-107.85583
33.1524,-107.85549
33.15299,-107.85501
33.15365,-107.8547
33.15436,-107.85465
33.15506,-107.8545
33.1552,-107.85488
33.15457,-107.85527
33.15524,-107.85545
33.15594,-107.85567
33.15664,-107.85553
33.15735,-107.85542
33.15805,-107.85537
33.15875,-107.85514
33.15945,-107.85511
33.16013,-107.85484
33.16077,-107.8551
33.16126,-107.85474
33.16167,-107.85405
33.16225,-107.85374
33.16264,-107.85315
33.16329,-107.85278
33.16383,-107.8528
33.16411,-107.85353
33.16434,-107.85425
33.16497,-107.854
33.16566,-107.85378
33.16624,-107.85413
33.16689,-107.85416
33.16745,-107.85364
33.16811,-107.85389
33.16879,-107.85366
33.16944,-107.85328
33.16986,-107.85259
33.17034,-107.85201
33.1709,-107.85149
33.1714,-107.85088
33.17196,-107.85047
33.17196,-107.84963
33.17185,-107.84879
33.17206,-107.84798
33.1719,-107.84732
33.17245,-107.847
33.17315,-107.84683
33.1738,-107.84716
33.17442,-107.84756
33.17465,-107.84833
33.17505,-107.84877
33.17545,-107.84942
33.17552,-107.85026
33.17573,-107.85107
33.17573,-107.85193
33.17598,-107.85167
33.17642,-107.85099
33.1766,-107.85019
33.17685,-107.85068
33.17688,-107.85153
33.17735,-107.85201
33.17798,-107.85242
33.17862,-107.85269
33.17931,-107.85286
33.17997,-107.85301
33.18066,-107.85277
33.18135,-107.85259
33.18203,-107.85232
33.1827,-107.85202
33.18338,-107.85172
33.18406,-107.85148
33.18476,-107.85128
33.18547,-107.85109
33.18617,-107.85089
33.18688,-107.85077
33.1876,-107.8508
33.18828,-107.85105
33.18899,-107.85093
33.18968,-107.85112
33.1903,-107.85153
33.19082,-107.85213
33.19135,-107.8527
33.19189,-107.85328
33.19228,-107.854
33.19259,-107.85477
33.19285,-107.85557
33.1933,-107.85616
33.19377,-107.85681
33.19429,-107.85741
33.19498,-107.85767
33.19558,-107.85814
33.19611,-107.85872
33.19665,-107.85928
33.1972,-107.85984
33.19765,-107.86045
33.1978,-107.86127
33.19778,-107.8621
33.19805,-107.86289
33.19834,-107.86368
33.19872,-107.86439
33.19928,-107.86492
33.19992,-107.86527
33.20045,-107.86581
33.20106,-107.86628
33.20171,-107.8666
33.20237,-107.8669
33.20303,-107.86721
33.20368,-107.86752
33.20433,-107.86732
33.20504,-107.86721
33.20575,-107.86714
33.20643,-107.86727
33.20713,-107.86724
33.20773,-107.86721
33.2084,-107.86699
33.20897,-107.8665
33.20949,-107.86592
33.2098,-107.86515
33.21028,-107.86454
33.21089,-107.86408
33.21128,-107.86337
33.21153,-107.86257
33.21203,-107.862
33.21259,-107.86147
33.21322,-107.86109
33.21384,-107.86075
33.21427,-107.86133
33.21498,-107.86138
33.21563,-107.86145
33.21544,-107.86064
33.21559,-107.85993
33.21608,-107.85937
33.21673,-107.85901
33.21714,-107.85848
33.21775,-107.85891
33.21843,-107.85919
33.21899,-107.8596
33.21933,-107.85933
33.21943,-107.85849
33.21929,-107.85765
33.21918,-107.8568
33.21945,-107.85602
33.2197,-107.85525
33.22024,-107.85469
33.22053,-107.85399
33.22056,-107.85313
33.22089,-107.8524
33.22121,-107.85165
33.22174,-107.85109
33.22239,-107.85072
33.22305,-107.85043
33.22375,-107.8503
33.22422,-107.84968
33.22477,-107.84912
33.22521,-107.84848
33.22579,-107.84825
33.22598,-107.84746
33.22657,-107.84707
33.22721,-107.84671
33.22785,-107.8464
33.22851,-107.84609
33.22905,-107.84561
33.22965,-107.84527
33.23027,-107.84567
33.23088,-107.84611
33.23151,-107.84623
33.23207,-107.84569
33.23192,-107.84519
33.23166,-107.84446
33.23215,-107.84407
33.23261,-107.84349
33.23291,-107.84273
33.23358,-107.84297
33.23425,-107.84327
33.23497,-107.84341
33.23567,-107.84337
33.2362,-107.84279
33.23685,-107.84273
33.23753,-107.84301
33.23825,-107.84312
33.23854,-107.84238
33.23875,-107.84157
33.23944,-107.84162
33.24015,-107.84177
33.24086,-107.84186
33.24126,-107.84117
33.24157,-107.8404
33.2415,-107.83954
33.24157,-107.8387
33.24226,-107.83855
33.24298,-107.83862
33.24369,-107.83865
33.24441,-107.83859
33.24512,-107.83853
33.24553,-107.83784
33.24596,-107.83715
33.24635,-107.83642
33.24643,-107.83558
33.24681,-107.8349
33.24752,-107.83501
33.24824,-107.83509
33.24878,-107.83457
33.24894,-107.83375
33.24884,-107.8329
33.24863,-107.83209
33.24871,-107.83125
33.24895,-107.83046
33.24954,-107.83026
33.25025,-107.83025
33.25096,-107.83026
33.25121,-107.83103
33.25113,-107.83186
33.25165,-107.83242
33.25223,-107.83293
33.25294,-107.83301
33.25366,-107.83293
33.25426,-107.83247
33.25495,-107.83224
33.25558,-107.83264
33.25607,-107.83327
33.25639,-107.83401
33.25643,-107.83486
33.25702,-107.83492
33.25748,-107.8343
33.25788,-107.83358
33.25823,-107.83287
33.25831,-107.83203
33.25844,-107.83118
33.25876,-107.83042
33.25911,-107.82977
33.25869,-107.82909
33.25876,-107.82866
33.25925,-107.82926
33.25985,-107.82974
33.25974,-107.82904
33.26024,-107.82891
33.26096,-107.82895
33.26168,-107.82883
33.26239,-107.82873
33.26309,-107.82855
33.26371,-107.82811
33.26436,-107.82774
33.26506,-107.82765
33.26568,-107.82803
33.2663,-107.82834
33.267,-107.82831
33.26768,-107.82846
33.26818,-107.82796
33.26874,-107.82749
33.26924,-107.82702
33.26994,-107.82713
33.27064,-107.8273
33.27135,-107.82743
33.27202,-107.82714
33.27215,-107.82639
33.27263,-107.82589
33.27312,-107.8253
33.27371,-107.82482
33.27436,-107.82454
33.27506,-107.82443
33.27555,-107.82384
33.27605,-107.82324
33.27671,-107.823
33.2774,-107.82286
33.27808,-107.82276
33.27873,-107.8225
33.27944,-107.82236
33.28013,-107.82236
33.28076,-107.82277
33.28145,-107.82289
33.28214,-107.8227
33.28281,-107.82269
33.28347,-107.82237
33.28418,-107.82251
33.28487,-107.82235
33.28545,-107.82183
33.28613,-107.82174
33.28668,-107.8222
33.28686,-107.82243
33.28688,-107.82169
33.28635,-107.82111
33.28652,-107.82093
33.28705,-107.82105
33.28668,-107.82036
33.28718,-107.81996
33.28788,-107.81974
33.28856,-107.81995
33.28924,-107.82025
33.28989,-107.82062
33.2906,-107.82077
33.29131,-107.82081
33.29202,-107.82076
33.29271,-107.82097
33.29337,-107.82131
33.29407,-107.82116
33.29477,-107.82099
33.29538,-107.82143
33.29606,-107.82165
33.29676,-107.82148
33.29745,-107.82122
33.29815,-107.821
33.29878,-107.82102
33.29938,-107.82132
33.30007,-107.82153
33.30078,-107.82172
33.30138,-107.82213
33.30172,-107.82283
33.30225,-107.82341
33.30295,-107.82331
33.30363,-107.82335
33.30402,-107.82404
33.30374,-107.8248
33.30357,-107.82561
33.30365,-107.82634
33.30336,-107.82706
33.30361,-107.82786
33.304,-107.82845
33.30472,-107.82839
33.3044,-107.82885
33.30429,-107.82958
33.30427,-107.83041
33.3046,-107.83078
33.30489,-107.83002
33.30553,-107.82966
33.30619,-107.82932
33.30679,-107.82967
33.30738,-107.82923
33.30802,-107.82891
33.30873,-107.82879
33.30945,-107.82888
33.31013,-107.82882
33.31053,-107.8295
33.31052,-107.83034
33.31083,-107.83107
33.31137,-107.83164
33.31157,-107.83225
33.31212,-107.83232
33.31204,-107.83165
33.31171,-107.83096
33.312,-107.8302
33.31196,-107.82934
33.31219,-107.82902
33.31245,-107.82901
33.31216,-107.8284
33.31183,-107.82788
33.31187,-107.82763
33.3124,-107.82796
33.31303,-107.82838
33.31365,-107.82878
33.31436,-107.82881
33.31506,-107.82877
33.31576,-107.82893
33.31639,-107.82934
33.31701,-107.82972
33.3176,-107.83018
33.31822,-107.83054
33.31893,-107.83054
33.31961,-107.83044
33.32031,-107.83046
33.321,-107.83062
33.3217,-107.83075
33.32239,-107.83078
33.3231,-107.83094
33.32377,-107.8307
33.32447,-107.83073
33.32515,-107.83052
33.32584,-107.83028
33.32653,-107.83006
33.3272,-107.82975
33.32788,-107.8295
33.32855,-107.82923
33.32918,-107.82883
33.3298,-107.82845
33.33047,-107.82827
33.33105,-107.82779
33.33176,-107.82768
33.33241,-107.82736
33.33306,-107.82717
33.33364,-107.82671
33.33419,-107.82618
33.33478,-107.82576
33.33517,-107.82645
33.33513,-107.82727
33.33525,-107.82809
33.33516,-107.82888
33.33512,-107.82971
33.33534,-107.83043
33.3356,-107.83114
33.33513,-107.83175
33.33476,-107.83243
33.33497,-107.83324
33.33527,-107.83402
33.33556,-107.83481
33.33584,-107.83559
33.33619,-107.83632
33.33655,-107.83707
33.33673,-107.8379
33.33715,-107.83859
33.33753,-107.83932
33.33774,-107.84003
33.33721,-107.84061
33.337,-107.84035
33.33681,-107.83961
33.33626,-107.83915
33.33594,-107.83987
33.33537,-107.84032
33.33483,-107.84012
33.33541,-107.84062
33.33599,-107.84096
33.33548,-107.84132
33.33477,-107.84145
33.33412,-107.84182
33.33433,-107.84243
33.33501,-107.84273
33.33566,-107.84308
33.33638,-107.84306
33.33706,-107.84325
33.33764,-107.84274
33.33819,-107.84224
33.33883,-107.84259
33.33937,-107.84316
33.34002,-107.84352
33.34036,-107.8442
33.34093,-107.84471
33.34158,-107.84504
33.34229,-107.84503
33.34288,-107.84457
33.34325,-107.84383
33.3438,-107.84331
33.34431,-107.84278
33.34496,-107.84239
33.34546,-107.84177
33.34589,-107.84108
33.34619,-107.8403
33.34646,-107.83952
33.34673,-107.83873
33.34706,-107.83798
33.34739,-107.83723
33.34789,-107.83686
33.34861,-107.83679
33.34932,-107.83672
33.35004,-107.83679
33.35073,-107.83663
33.35121,-107.83602
33.35172,-107.83542
33.3522,-107.83478
33.35262,-107.83411
33.35329,-107.83384
33.35383,-107.83329
33.3545,-107.83304
33.35506,-107.83354
33.35568,-107.83397
33.35638,-107.8341
33.35705,-107.83443
33.35772,-107.83468
33.35818,-107.83504
33.35851,-107.83578
33.35913,-107.83623
33.35972,-107.83668
33.36023,-107.83622
33.36094,-107.83619
33.36083,-107.83553
33.36067,-107.83477
33.36081,-107.83418
33.36112,-107.83346
33.36156,-107.8328
33.36141,-107.83199
33.3609,-107.83143
33.36085,-107.83064
33.36132,-107.83001
33.36131,-107.82919
33.36079,-107.82863
33.36044,-107.82796
33.36008,-107.82724
33.35951,-107.82674
33.35968,-107.82625
33.36029,-107.8258
33.36082,-107.8253
33.36148,-107.82553
33.36209,-107.82597
33.36272,-107.8264
33.36317,-107.82616
33.36345,-107.82539
33.36407,-107.82519
33.36472,-107.82502
33.36539,-107.825
33.36581,-107.82431
33.36622,-107.82362
33.36689,-107.8237
33.3671,-107.82292
33.36742,-107.82219
33.36763,-107.82183
33.3677,-107.82264
33.3681,-107.82193
33.36848,-107.8212
33.36886,-107.82048
33.3693,-107.8198
33.36978,-107.81916
33.37038,-107.81869
33.37109,-107.8186
33.37155,-107.81794
33.37193,-107.81806
33.37226,-107.81879
33.37292,-107.8191
33.37325,-107.81982
33.37334,-107.82059
33.37324,-107.82142
33.37368,-107.82209
33.37399,-107.82281
33.37354,-107.82338
33.37297,-107.82389
33.37281,-107.82471
33.37289,-107.82555
33.37355,-107.82575
33.37386,-107.8265
33.37413,-107.8273
33.37447,-107.82805
33.37457,-107.82889
33.37419,-107.82951
33.37356,-107.82987
33.37316,-107.83059
33.37301,-107.83141
33.37326,-107.83221
33.37346,-107.83302
33.37364,-107.83385
33.37396,-107.83462
33.37455,-107.83511
33.37524,-107.83519
33.37595,-107.83535
33.37639,-107.83602
33.3765,-107.83679
33.37702,-107.83733
33.37765,-107.83764
33.37807,-107.83834
33.37861,-107.83891
33.37925,-107.83927
33.37996,-107.83942
33.38063,-107.83927
33.38128,-107.8396
33.38184,-107.84011
33.38234,-107.84071
33.38289,-107.84125
33.38315,-107.84201
33.38324,-107.84284
33.38317,-107.84369
33.38319,-107.8445
33.38317,-107.84535
33.38334,-107.84618
33.3836,-107.84695
33.38427,-107.84684
33.38484,-107.84632
33.38502,-107.84552
33.38517,-107.845
33.38563,-107.84465
33.38609,-107.84505
33.38662,-107.84563
33.38695,-107.84638
33.38707,-107.84723
33.3872,-107.84807
33.38731,-107.8489
33.38767,-107.84964
33.38809,-107.85034
33.38857,-107.85097
33.38895,-107.85168
33.38938,-107.85236
33.38985,-107.85215
33.3902,-107.85154
33.39079,-107.85106
33.39149,-107.85117
33.39209,-107.85163
33.39251,-107.85103
33.39248,-107.85022
33.39307,-107.85009
33.3935,-107.84987
33.39379,-107.84937
33.39442,-107.84904
33.39508,-107.84882
33.39579,-107.8489
33.39648,-107.84871
33.39714,-107.84894
33.39776,-107.84928
33.39847,-107.84936
33.39919,-107.84943
33.39979,-107.84977
33.4004,-107.84984
33.40098,-107.84947
33.4017,-107.84957
33.40207,-107.84896
33.40264,-107.84848
33.40333,-107.8485
33.40393,-107.84805
33.40463,-107.84801
33.40533,-107.84795
33.40594,-107.84751
33.40641,-107.84685
33.40709,-107.84661
33.40744,-107.84596
33.40751,-107.84513
33.40755,-107.84439
33.40806,-107.84399
33.40826,-107.84319
33.40784,-107.84266
33.40771,-107.84192
33.4078,-107.84107
33.40781,-107.84021
33.40823,-107.84043
33.40872,-107.84102
33.40927,-107.84157
33.40996,-107.84174
33.41065,-107.84175
33.41136,-107.84188
33.41206,-107.84199
33.41207,-107.8426
33.41234,-107.84327
33.41287,-107.84375
33.41324,-107.84447
33.41387,-107.84481
33.41453,-107.84487
33.41519,-107.8447
33.4159,-107.84487
33.41661,-107.84476
33.41732,-107.84465
33.418,-107.84465
33.41845,-107.84527
33.41875,-107.846
33.4192,-107.84667
33.41977,-107.84717
33.42037,-107.84756
33.4208,-107.84826
33.42142,-107.84856
33.42166,-107.84919
33.42178,-107.85004
33.42165,-107.85089
33.42151,-107.85173
33.42138,-107.85258
33.42105,-107.85331
33.42122,-107.85413
33.42124,-107.85464
33.42111,-107.85537
33.42144,-107.85613
33.42182,-107.85686
33.42246,-107.85722
33.42308,-107.85764
33.42314,-107.85841
33.42296,-107.85924
33.42314,-107.86006
33.42326,-107.86085
33.42391,-107.86121
33.42444,-107.86177
33.42488,-107.86242
33.42532,-107.86302
33.42518,-107.86386
33.42552,-107.86457
33.42583,-107.86533
33.42647,-107.86571
33.42708,-107.86569
33.42764,-107.86524
33.42807,-107.86593
33.42875,-107.86606
33.42944,-107.86626
33.43007,-107.86593
33.43074,-107.86566
33.43141,-107.86535
33.43207,-107.86547
33.43238,-107.86624
33.43293,-107.86677
33.43358,-107.86711
33.43422,-107.8675
33.43472,-107.86812
33.43522,-107.86872
33.43582,-107.8691
33.43639,-107.86862
33.4368,-107.86792
33.43736,-107.86739
33.43792,-107.86771
33.43844,-107.86822
33.43902,-107.86873
33.43936,-107.86944
33.43961,-107.87024
33.43977,-107.87104
33.44031,-107.87161
33.44074,-107.8723
33.44123,-107.87292
33.44173,-107.87353
33.44208,-107.87428
33.44242,-107.87502
33.44299,-107.87554
33.44367,-107.87585
33.44419,-107.87644
33.4447,-107.87673
33.44541,-107.87657
33.44607,-107.87624
33.44668,-107.87578
33.44719,-107.87518
33.44766,-107.87453
33.44812,-107.87391
33.44805,-107.87307
33.44874,-107.87308
33.44929,-107.87257
33.44929,-107.87176
33.44888,-107.87104
33.44921,-107.87065
33.44981,-107.87025
33.45036,-107.86968
33.45083,-107.86904
33.45141,-107.86855
33.45199,-107.8681
33.45266,-107.8678
33.45315,-107.8672
33.45351,-107.86645
33.45409,-107.86596
33.45463,-107.86546
33.45516,-107.8649
33.45556,-107.8642
33.45607,-107.86372
33.45669,-107.86329
33.45722,-107.86271
33.45772,-107.86211
33.45828,-107.86164
33.45897,-107.86185
33.45967,-107.8619
33.46023,-107.86139
33.46075,-107.86079
33.46081,-107.85995
33.46084,-107.85912
33.46105,-107.8583
33.46144,-107.85758
33.46177,-107.85683
33.4621,-107.85607
33.46249,-107.85538
33.46276,-107.85459
33.46333,-107.85411
33.46401,-107.85385
33.46437,-107.85313
33.46464,-107.85234
33.46504,-107.85164
33.46561,-107.85116
33.46629,-107.85143
33.46697,-107.8516
33.46731,-107.85089
33.46766,-107.85018
33.46836,-107.85026
33.46905,-107.85037
33.46973,-107.85035
33.47037,-107.84997
33.47078,-107.84927
33.47134,-107.84873
33.47198,-107.84836
33.47269,-107.84826
33.47337,-107.84801
33.474,-107.84761
33.47472,-107.84753
33.47534,-107.8471
33.4758,-107.84647
33.47596,-107.84572
33.47652,-107.84519
33.47702,-107.8446
33.47769,-107.84431
33.47841,-107.84427
33.47913,-107.84423
33.47981,-107.84401
33.48044,-107.8436
33.48114,-107.84343
33.48184,-107.84329
33.48246,-107.84285
33.48315,-107.84267
33.48385,-107.84286
33.48453,-107.84266
33.48457,-107.8421
33.48514,-107.84159
33.48532,-107.8408
33.48505,-107.84
33.48508,-107.83922
33.48553,-107.83855
33.48602,-107.83796
33.48622,-107.83715
33.48657,-107.83641
33.48703,-107.83587
33.48775,-107.83588
33.48847,-107.83583
33.48918,-107.83592
